datetime, symbol, timeframe, signal, confidence, price, ema_fast, ema_slow, rsi, macd, macd_signal, adx, stoch_rsi
2025-05-28 08:10:12,XAU/USD,30min,buy,0.95,3321.2
2025-05-28 08:11:12,XAU/USD,1h,buy,0.95,3321.2
2025-05-28 08:13:13,XAU/USD,30min,buy,0.95,3321.2
2025-05-28 08:14:14,XAU/USD,1h,buy,0.95,3321.2
2025-05-28 08:16:14,XAU/USD,30min,buy,0.95,3322.0
2025-05-28 08:17:15,XAU/USD,1h,buy,0.95,3322.0
2025-05-28 08:19:16,XAU/USD,30min,buy,0.95,3323.7
2025-05-28 08:20:17,XAU/USD,1h,buy,0.95,3323.3
2025-05-28 08:22:17,XAU/USD,30min,buy,0.95,3323.0
2025-05-28 08:23:18,XAU/USD,1h,buy,0.95,3323.0
2025-05-28 08:25:19,XAU/USD,30min,buy,0.95,3320.4
2025-05-28 08:26:19,XAU/USD,1h,buy,0.86,3320.9
2025-05-28 08:28:20,XAU/USD,30min,buy,0.95,3320.4
2025-05-28 08:29:20,XAU/USD,1h,buy,0.86,3320.3
2025-05-28 08:31:21,XAU/USD,30min,buy,0.95,3320.3
2025-05-28 08:32:22,XAU/USD,1h,buy,0.86,3320.0
2025-05-28 08:33:22,XAU/USD,15min,buy,0.73,3319.2
2025-05-28 08:34:23,XAU/USD,30min,buy,0.95,3320.2
2025-05-28 08:35:23,XAU/USD,1h,buy,0.86,3319.8
2025-05-28 08:36:24,XAU/USD,15min,buy,0.73,3319.8
2025-05-28 08:37:25,XAU/USD,30min,buy,0.95,3319.8
2025-05-28 08:38:25,XAU/USD,1h,buy,0.86,3319.6
2025-05-28 08:39:26,XAU/USD,15min,buy,0.73,3319.5
2025-05-28 08:40:27,XAU/USD,30min,buy,0.95,3319.4
2025-05-28 08:41:27,XAU/USD,1h,buy,0.86,3319.4
2025-05-28 08:42:28,XAU/USD,15min,buy,0.73,3319.4
2025-05-28 08:43:28,XAU/USD,30min,buy,0.95,3319.4
2025-05-28 08:44:29,XAU/USD,1h,buy,0.86,3319.4
2025-05-28 08:45:29,XAU/USD,15min,buy,0.73,3319.4
2025-05-28 08:46:30,XAU/USD,30min,buy,0.95,3320.0
2025-05-28 08:47:31,XAU/USD,1h,buy,0.86,3319.6
2025-05-28 08:48:32,XAU/USD,15min,KUCHLI BUY,0.94,3319.6
2025-05-28 08:49:32,XAU/USD,30min,buy,0.95,3319.6
2025-05-28 08:50:33,XAU/USD,1h,buy,0.86,3319.6
2025-05-28 08:51:34,XAU/USD,15min,KUCHLI BUY,0.94,3319.6
2025-05-28 08:52:34,XAU/USD,30min,buy,0.95,3319.6
2025-05-28 08:53:35,XAU/USD,1h,buy,0.86,3319.6
2025-05-28 08:54:35,XAU/USD,15min,KUCHLI BUY,0.94,3319.6
2025-05-28 08:55:36,XAU/USD,30min,buy,0.95,3319.6
2025-05-28 08:56:36,XAU/USD,1h,buy,0.86,3319.6
2025-05-28 08:57:37,XAU/USD,15min,KUCHLI BUY,0.94,3319.6
2025-05-28 08:58:38,XAU/USD,30min,buy,0.95,3317.04
2025-05-28 09:00:38,XAU/USD,15min,KUCHLI BUY,0.95,3317.0
2025-05-28 09:01:39,XAU/USD,30min,buy,0.95,3315.8
2025-05-28 09:02:40,XAU/USD,1h,sell,0.61,3315.8
2025-05-28 09:03:41,XAU/USD,15min,KUCHLI BUY,0.94,3318.55
2025-05-28 09:04:42,XAU/USD,30min,buy,0.95,3317.57
2025-05-28 09:05:43,XAU/USD,1h,buy,0.78,3317.57
2025-05-28 09:06:44,XAU/USD,15min,KUCHLI BUY,0.94,3317.57
2025-05-28 09:07:45,XAU/USD,30min,buy,0.95,3317.57
2025-05-28 09:08:45,XAU/USD,1h,buy,0.78,3317.57
2025-05-28 09:09:46,XAU/USD,15min,KUCHLI BUY,0.94,3317.57
2025-05-28 09:10:46,XAU/USD,30min,buy,0.95,3317.57
2025-05-28 09:11:47,XAU/USD,1h,buy,0.78,3317.57
2025-05-28 09:12:48,XAU/USD,15min,KUCHLI BUY,0.94,3317.57
2025-05-28 09:13:48,XAU/USD,30min,buy,0.73,3322.5
2025-05-28 09:14:50,XAU/USD,1h,buy,0.86,3322.5
2025-05-28 09:15:50,XAU/USD,15min,buy,0.78,3322.5
2025-05-28 09:16:51,XAU/USD,30min,buy,0.73,3322.5
